UserID,Name,Gender,DOB,Interests,Bio,City,Country
68975,Bill Sharpe,Male,1971-05-06,"'Music', 'Music', 'Finance and investments', 'Pets', 'Travel'","Hi my name is Bill and my Interests are Music, Music, Finance and investments, Pets, and Travel",Owensboro,United States
68979,Ernest Fontaine,Male,1957-04-02,"'Gaming', 'Fashion', 'Travel', 'Health and wellness', 'Fashion'","Hi my name is Ernest and my Interests are Gaming, Fashion, Travel, Health and wellness, and Fashion",Buffalo,United States
68985,Mary Ramos,Male,1985-09-13,'Finance and investments',Hi my name is Mary and my Interests are Finance and investments,Hoover,United States
69006,Elizabeth Cook,Female,1958-12-04,"'Finance and investments', 'DIY and crafts'",Hi my name is Elizabeth and my Interests are Finance and investments and DIY and crafts,Charleston,United States
69016,Ray Swirsky,Male,1977-05-27,"'Sports', 'Cooking', 'Gaming'","Hi my name is Ray and my Interests are Sports, Cooking, and Gaming",Arlington,United States
69028,Clarence Tucker,Female,1956-03-14,"'Education and learning', 'Nature', 'Sports', 'Outdoor activities'","Hi my name is Clarence and my Interests are Education and learning, Nature, Sports, and Outdoor activities",Oak Ridge,United States
69043,Johnnie Lindenbaum,Female,1963-02-22,"'History', 'Finance and investments', 'Travel', 'Fashion', 'Gardening'","Hi my name is Johnnie and my Interests are History, Finance and investments, Travel, Fashion, and Gardening",Palm Bay,United States
69044,Sean Frost,Female,1989-01-30,"'DIY and crafts', 'Movies', 'Nature', 'Movies', 'Business and entrepreneurship'","Hi my name is Sean and my Interests are DIY and crafts, Movies, Nature, Movies, and Business and entrepreneurship",Woodland Hills,United States
69049,Steven Gibbons,Male,1962-06-15,'Movies',Hi my name is Steven and my Interests are Movies,Yucaipa,United States
69073,Amy Reyes,Female,2001-07-22,"'Fashion', 'Pets', 'Beauty'","Hi my name is Amy and my Interests are Fashion, Pets, and Beauty",Pataskala,United States
69083,Thomas Ramos,Male,1994-01-12,"'Education and learning', 'Cars and automobiles', 'Fashion'","Hi my name is Thomas and my Interests are Education and learning, Cars and automobiles, and Fashion",Burbank,United States
69086,Julie Torres,Female,1986-03-30,"'Parenting and family', 'Health and wellness'",Hi my name is Julie and my Interests are Parenting and family and Health and wellness,Apex,United States
69096,Fredrick Grady,Female,1978-02-07,"'Sports', 'Fashion', 'Travel', 'Cooking', 'Social causes and activism'","Hi my name is Fredrick and my Interests are Sports, Fashion, Travel, Cooking, and Social causes and activism",Oxford,United States
69099,Ashley Sylvester,Female,2001-06-13,"'Technology', 'Fitness', 'Gardening', 'Cooking'","Hi my name is Ashley and my Interests are Technology, Fitness, Gardening, and Cooking",Saratoga Springs,United States
69105,Reyna Homer,Male,1986-05-27,"'Photography', 'Science', 'Music', 'Pets', 'Photography'","Hi my name is Reyna and my Interests are Photography, Science, Music, Pets, and Photography",Pinole,United States
69107,Wan Jamison,Male,1971-08-22,'Cooking',Hi my name is Wan and my Interests are Cooking,Austintown,United States
69111,Lizbeth Wright,Female,1988-10-21,"'Photography', 'Business and entrepreneurship', 'Technology', 'Sports', 'Gardening'","Hi my name is Lizbeth and my Interests are Photography, Business and entrepreneurship, Technology, Sports, and Gardening",Clearfield,United States
69116,Robert White,Male,1977-04-02,"'Fashion', 'Photography', 'Fashion'","Hi my name is Robert and my Interests are Fashion, Photography, and Fashion",Park Forest,United States
69118,Sara Gamble,Female,1992-12-04,"'Parenting and family', 'Photography', 'Social causes and activism', 'Beauty'","Hi my name is Sara and my Interests are Parenting and family, Photography, Social causes and activism, and Beauty",Sterling Heights,United States
69121,Carol Keirn,Male,1983-09-30,"'Nature', 'Parenting and family', 'Cars and automobiles', 'Books'","Hi my name is Carol and my Interests are Nature, Parenting and family, Cars and automobiles, and Books",Flowing Wells,United States
69127,Matthew Culpepper,Female,1954-02-12,'Politics',Hi my name is Matthew and my Interests are Politics,Laramie,United States
69146,Katrina Carrasquillo,Female,1990-08-30,'Nature',Hi my name is Katrina and my Interests are Nature,El Cajon,United States
69155,Lula Snow,Male,1970-05-15,"'Art', 'Social causes and activism', 'Politics', 'Gardening'","Hi my name is Lula and my Interests are Art, Social causes and activism, Politics, and Gardening",Chinatown,United States
69166,Brian Mcpherson,Male,1962-01-14,"'Gaming', 'Technology', 'Art', 'Business and entrepreneurship', 'Art'","Hi my name is Brian and my Interests are Gaming, Technology, Art, Business and entrepreneurship, and Art",Wesley Chapel,United States
69170,James Skaggs,Female,1997-03-23,"'Education and learning', 'History', 'Fashion', 'Outdoor activities', 'Nature'","Hi my name is James and my Interests are Education and learning, History, Fashion, Outdoor activities, and Nature",Balch Springs,United States
69172,Taylor Ince,Female,1991-02-12,'Movies',Hi my name is Taylor and my Interests are Movies,Bridgeport,United States
69179,Dale Gaines,Female,2001-08-27,"'Cars and automobiles', 'Gardening', 'Beauty', 'Politics'","Hi my name is Dale and my Interests are Cars and automobiles, Gardening, Beauty, and Politics",Piqua,United States
69183,Steven Seaton,Male,1956-09-05,'Pets',Hi my name is Steven and my Interests are Pets,Oxon Hill,United States
69186,Rogelio Castro,Male,1990-07-24,'Fitness',Hi my name is Rogelio and my Interests are Fitness,Nampa,United States
69211,Ron Doherty,Male,1984-10-27,"'Movies', 'Politics', 'Parenting and family'","Hi my name is Ron and my Interests are Movies, Politics, and Parenting and family",Sikeston,United States
69215,Dolores Allen,Male,1961-07-08,"'Finance and investments', 'Parenting and family', 'Health and wellness'","Hi my name is Dolores and my Interests are Finance and investments, Parenting and family, and Health and wellness",Schofield Barracks,United States
69216,Ronald Roman,Female,1958-03-21,"'DIY and crafts', 'Books', 'Finance and investments', 'Parenting and family'","Hi my name is Ronald and my Interests are DIY and crafts, Books, Finance and investments, and Parenting and family",Mishawaka,United States
69218,Luis Morales,Female,1966-06-21,"'Cars and automobiles', 'Fashion', 'Photography'","Hi my name is Luis and my Interests are Cars and automobiles, Fashion, and Photography",Keizer,United States
69236,Maurice Wanda,Male,1958-10-22,'Books',Hi my name is Maurice and my Interests are Books,Southbury,United States
69247,Melvin Hartmann,Male,1982-10-05,"'Books', 'Music', 'Cars and automobiles', 'Politics'","Hi my name is Melvin and my Interests are Books, Music, Cars and automobiles, and Politics",Laurelton,United States
69254,Edie Martin,Male,1981-02-04,'Cars and automobiles',Hi my name is Edie and my Interests are Cars and automobiles,Wake Forest,United States
69257,James Willard,Female,1999-07-08,"'Photography', 'Travel'",Hi my name is James and my Interests are Photography and Travel,Sun Prairie,United States
69260,Anthony Dana,Female,1966-10-15,'Politics',Hi my name is Anthony and my Interests are Politics,Port Orange,United States
69265,Carlos James,Female,2001-05-09,'History',Hi my name is Carlos and my Interests are History,Sheboygan,United States
69275,Elsie Carr,Female,1956-03-19,"'Cars and automobiles', 'Social causes and activism', 'Finance and investments', 'Business and entrepreneurship', 'Science'","Hi my name is Elsie and my Interests are Cars and automobiles, Social causes and activism, Finance and investments, Business and entrepreneurship, and Science",Laplace,United States
69279,Elizabeth Smith,Female,2003-06-22,'Fashion',Hi my name is Elizabeth and my Interests are Fashion,Lake Worth,United States
69337,Ed Morse,Female,1989-11-30,"'Parenting and family', 'Health and wellness', 'Art'","Hi my name is Ed and my Interests are Parenting and family, Health and wellness, and Art",Jacksonville,United States
69344,Jimmie Smith,Female,1970-09-01,"'Science', 'Movies', 'Gaming'","Hi my name is Jimmie and my Interests are Science, Movies, and Gaming",Twentynine Palms,United States
69363,Joyce Wade,Male,1967-07-07,'Social causes and activism',Hi my name is Joyce and my Interests are Social causes and activism,Woodhaven,United States
69370,Janell Long,Male,1988-10-11,"'Business and entrepreneurship', 'Cooking'",Hi my name is Janell and my Interests are Business and entrepreneurship and Cooking,Woodland Hills,United States
69391,Stephen Soileau,Male,1981-07-22,"'Art', 'Books', 'Fashion', 'Parenting and family', 'Movies'","Hi my name is Stephen and my Interests are Art, Books, Fashion, Parenting and family, and Movies",Lodi,United States
69396,Earl Coursey,Female,1965-05-04,"'Books', 'Books', 'Art'","Hi my name is Earl and my Interests are Books, Books, and Art",Alafaya,United States
69414,Deborah Hallberg,Female,1968-08-06,'Gardening',Hi my name is Deborah and my Interests are Gardening,Santa Maria,United States
69415,Nathan Williams,Female,1991-05-06,"'Beauty', 'Science', 'Travel', 'Parenting and family'","Hi my name is Nathan and my Interests are Beauty, Science, Travel, and Parenting and family",Walker,United States
69418,William Grant,Female,1987-11-16,"'Science', 'DIY and crafts', 'Technology'","Hi my name is William and my Interests are Science, DIY and crafts, and Technology",Middleburg Heights,United States
69420,Rosemarie Albus,Male,2000-03-01,"'Technology', 'Pets', 'Outdoor activities'","Hi my name is Rosemarie and my Interests are Technology, Pets, and Outdoor activities",Holt,United States
69451,Barbara Thomas,Male,1954-07-17,"'DIY and crafts', 'Fashion', 'Books', 'Gardening'","Hi my name is Barbara and my Interests are DIY and crafts, Fashion, Books, and Gardening",Taunton,United States
69453,Donald Swamp,Female,1995-10-20,"'Photography', 'Education and learning', 'Nature', 'Fashion'","Hi my name is Donald and my Interests are Photography, Education and learning, Nature, and Fashion",Rome,United States
69465,Michael Froneberger,Male,1958-08-22,"'Photography', 'Finance and investments'",Hi my name is Michael and my Interests are Photography and Finance and investments,Danbury,United States
69467,Charles Hampshire,Male,1988-09-29,"'Education and learning', 'Movies'",Hi my name is Charles and my Interests are Education and learning and Movies,Easton,United States
69506,Joanne Williams,Male,1992-06-23,"'Parenting and family', 'Movies', 'Parenting and family', 'Social causes and activism'","Hi my name is Joanne and my Interests are Parenting and family, Movies, Parenting and family, and Social causes and activism",Westland,United States
69528,Teresa Ramos,Female,2004-08-24,"'Photography', 'Art', 'Travel', 'Finance and investments'","Hi my name is Teresa and my Interests are Photography, Art, Travel, and Finance and investments",West Valley City,United States
69529,Kim Greer,Male,1985-06-12,"'Movies', 'Movies', 'History', 'Cars and automobiles'","Hi my name is Kim and my Interests are Movies, Movies, History, and Cars and automobiles",Central,United States
69550,Elaine Colflesh,Female,1955-07-11,"'Social causes and activism', 'Pets', 'Social causes and activism', 'Social causes and activism'","Hi my name is Elaine and my Interests are Social causes and activism, Pets, Social causes and activism, and Social causes and activism",Chicopee,United States
69552,Ellen Yacko,Male,2003-11-29,'Food and dining',Hi my name is Ellen and my Interests are Food and dining,Pembroke Pines,United States
69554,John Schilling,Male,1975-06-11,"'Movies', 'Music', 'Technology'","Hi my name is John and my Interests are Movies, Music, and Technology",Coronado,United States
69560,Olga Boyd,Female,1959-11-22,"'Education and learning', 'Finance and investments', 'History'","Hi my name is Olga and my Interests are Education and learning, Finance and investments, and History",Maspeth,United States
69566,Virginia Taylor,Female,1986-12-03,'Cooking',Hi my name is Virginia and my Interests are Cooking,Flagstaff,United States
69581,Cheryl Pierce,Female,1974-04-30,"'Fashion', 'Politics', 'Music', 'Parenting and family'","Hi my name is Cheryl and my Interests are Fashion, Politics, Music, and Parenting and family",Newberg,United States
69593,Christopher Abbott,Male,1983-02-09,"'Sports', 'Fashion', 'Gaming', 'History'","Hi my name is Christopher and my Interests are Sports, Fashion, Gaming, and History",Springfield,United States
69600,Constance Cordero,Male,1984-12-05,"'Gaming', 'Finance and investments', 'Politics'","Hi my name is Constance and my Interests are Gaming, Finance and investments, and Politics",Franklin Square,United States
69601,Julie Fields,Male,2000-10-18,"'Food and dining', 'History'",Hi my name is Julie and my Interests are Food and dining and History,Bridgeport,United States
69611,Casandra Westmoreland,Male,1955-08-26,'Fitness',Hi my name is Casandra and my Interests are Fitness,Cleveland Heights,United States
69614,Meredith Gregorio,Male,1969-01-21,"'Politics', 'Fashion', 'Nature', 'Books', 'Food and dining'","Hi my name is Meredith and my Interests are Politics, Fashion, Nature, Books, and Food and dining",San Rafael,United States
69639,Laura Velasquez,Male,1979-06-05,"'Fitness', 'History', 'Music', 'Business and entrepreneurship'","Hi my name is Laura and my Interests are Fitness, History, Music, and Business and entrepreneurship",Clinton,United States
69661,Robert Taylor,Female,1973-02-27,"'Cooking', 'Social causes and activism', 'Fashion', 'Photography'","Hi my name is Robert and my Interests are Cooking, Social causes and activism, Fashion, and Photography",La Palma,United States
69671,Amy Watson,Female,1989-08-04,"'Art', 'DIY and crafts', 'Pets'","Hi my name is Amy and my Interests are Art, DIY and crafts, and Pets",El Cajon,United States
69684,Jerry Vanderweide,Male,1977-06-28,"'Health and wellness', 'Photography'",Hi my name is Jerry and my Interests are Health and wellness and Photography,Lamont,United States
69696,Margaret Maicus,Female,1971-12-27,'Parenting and family',Hi my name is Margaret and my Interests are Parenting and family,Chapel Hill,United States
69700,Edward Vigil,Male,1958-10-16,"'Fashion', 'Nature'",Hi my name is Edward and my Interests are Fashion and Nature,Bayou Cane,United States
69714,Amy Harris,Female,1975-07-15,"'Pets', 'History'",Hi my name is Amy and my Interests are Pets and History,Bethpage,United States
69717,Joe Cleckler,Male,1975-01-16,"'Movies', 'History', 'Politics'","Hi my name is Joe and my Interests are Movies, History, and Politics",West Jordan,United States
69747,Arthur Shaw,Female,1989-07-19,"'Social causes and activism', 'Politics', 'Movies', 'Books'","Hi my name is Arthur and my Interests are Social causes and activism, Politics, Movies, and Books",Langley Park,United States
69748,Jose Braun,Male,1954-02-25,'Music',Hi my name is Jose and my Interests are Music,Elizabeth,United States
69752,Maurice Buckley,Female,1987-11-21,"'Photography', 'Finance and investments', 'Cars and automobiles', 'Fashion', 'Music'","Hi my name is Maurice and my Interests are Photography, Finance and investments, Cars and automobiles, Fashion, and Music",Englewood,United States
69756,Glenn Miller,Male,2003-12-12,"'History', 'Business and entrepreneurship', 'Art'","Hi my name is Glenn and my Interests are History, Business and entrepreneurship, and Art",Palm Valley,United States
69763,Janet Chisholm,Male,1976-03-07,"'Social causes and activism', 'Politics'",Hi my name is Janet and my Interests are Social causes and activism and Politics,Chapel Hill,United States
69768,Albert Pinales,Male,1965-03-28,"'Cooking', 'Science', 'History'","Hi my name is Albert and my Interests are Cooking, Science, and History",Wayne,United States
69793,Olga Shepherd,Female,1999-09-12,"'Social causes and activism', 'Music', 'Gaming', 'Cooking', 'Music'","Hi my name is Olga and my Interests are Social causes and activism, Music, Gaming, Cooking, and Music",Belmont Cragin,United States
69801,Dillon Rangel,Male,1956-07-27,"'History', 'Social causes and activism', 'Science', 'Cooking'","Hi my name is Dillon and my Interests are History, Social causes and activism, Science, and Cooking",Rexburg,United States
69805,Nadine Ney,Male,1997-09-12,'Food and dining',Hi my name is Nadine and my Interests are Food and dining,West Chester,United States
69807,Carmen Davis,Female,1954-07-04,'Sports',Hi my name is Carmen and my Interests are Sports,Charleston,United States
69812,Van Jones,Female,1982-02-21,"'Social causes and activism', 'Politics', 'Books', 'Science', 'History'","Hi my name is Van and my Interests are Social causes and activism, Politics, Books, Science, and History",Olympia,United States
69819,Susan Seiler,Male,1988-02-28,'Food and dining',Hi my name is Susan and my Interests are Food and dining,Coconut Grove,United States
69827,Bonnie Williams,Female,1957-08-06,"'Gardening', 'DIY and crafts', 'Movies', 'Technology'","Hi my name is Bonnie and my Interests are Gardening, DIY and crafts, Movies, and Technology",Rancho Penasquitos,United States
69841,Nancy Brewer,Male,1976-01-22,"'Gardening', 'History', 'Art', 'History'","Hi my name is Nancy and my Interests are Gardening, History, Art, and History",Franklin Park,United States
69844,Cynthia Guajardo,Female,1955-01-31,"'Movies', 'Movies', 'Social causes and activism'","Hi my name is Cynthia and my Interests are Movies, Movies, and Social causes and activism",Bristol,United States
69848,Regina Berka,Female,1965-06-27,"'Fashion', 'DIY and crafts', 'Politics', 'Cars and automobiles'","Hi my name is Regina and my Interests are Fashion, DIY and crafts, Politics, and Cars and automobiles",Belvidere,United States
69849,Debra Harris,Female,1970-08-28,"'Fashion', 'Fashion', 'Music', 'Finance and investments', 'Gaming'","Hi my name is Debra and my Interests are Fashion, Fashion, Music, Finance and investments, and Gaming",Burke,United States
69854,Tyrone Robinson,Male,1990-11-03,'Social causes and activism',Hi my name is Tyrone and my Interests are Social causes and activism,Little Rock,United States
69860,Mary Bales,Male,1969-05-10,"'Movies', 'Health and wellness', 'Pets'","Hi my name is Mary and my Interests are Movies, Health and wellness, and Pets",Central Falls,United States
69870,Christin Densmore,Female,1974-12-14,"'Music', 'Food and dining', 'Travel'","Hi my name is Christin and my Interests are Music, Food and dining, and Travel",Germantown,United States
69871,Rodney Kallin,Female,1970-12-29,'Music',Hi my name is Rodney and my Interests are Music,DeSoto,United States
69875,Emogene Smith,Female,1957-02-18,"'Science', 'Parenting and family', 'Cars and automobiles', 'Music', 'History'","Hi my name is Emogene and my Interests are Science, Parenting and family, Cars and automobiles, Music, and History",Prattville,United States
69891,Andrew Durham,Male,1992-07-28,"'Beauty', 'Education and learning', 'Social causes and activism'","Hi my name is Andrew and my Interests are Beauty, Education and learning, and Social causes and activism",Warren,United States
69893,Rhonda Quillen,Male,1958-04-29,"'Pets', 'Health and wellness', 'Technology', 'Gardening', 'Parenting and family'","Hi my name is Rhonda and my Interests are Pets, Health and wellness, Technology, Gardening, and Parenting and family",Apache Junction,United States
69899,Louise Buffington,Male,2001-10-08,"'Cars and automobiles', 'Pets', 'Education and learning'","Hi my name is Louise and my Interests are Cars and automobiles, Pets, and Education and learning",Aurora,United States
69904,Leah Bolt,Male,2004-09-02,"'Food and dining', 'Music', 'Social causes and activism', 'Politics', 'Business and entrepreneurship'","Hi my name is Leah and my Interests are Food and dining, Music, Social causes and activism, Politics, and Business and entrepreneurship",Bradley,United States
69906,Jacqueline Cannon,Male,1959-05-06,"'Travel', 'Food and dining', 'Business and entrepreneurship', 'Health and wellness', 'Education and learning'","Hi my name is Jacqueline and my Interests are Travel, Food and dining, Business and entrepreneurship, Health and wellness, and Education and learning",Holly Springs,United States
69927,Jon Harris,Female,1961-03-23,"'Music', 'Finance and investments', 'DIY and crafts', 'Food and dining', 'Music'","Hi my name is Jon and my Interests are Music, Finance and investments, DIY and crafts, Food and dining, and Music",Colonial Heights,United States
69933,Emmanuel Riggs,Female,1973-01-25,"'Pets', 'Outdoor activities', 'Pets'","Hi my name is Emmanuel and my Interests are Pets, Outdoor activities, and Pets",Chico,United States
69943,Dee Russell,Male,1977-10-21,'Finance and investments',Hi my name is Dee and my Interests are Finance and investments,Rosamond,United States
69956,Eric Damore,Male,1971-06-06,"'Politics', 'Food and dining'",Hi my name is Eric and my Interests are Politics and Food and dining,Meadow Woods,United States
69966,Ivan Wedgeworth,Female,1984-04-13,"'Beauty', 'Gardening'",Hi my name is Ivan and my Interests are Beauty and Gardening,West Orange,United States
69971,Carol Flores,Female,1975-08-25,"'History', 'Books', 'Science', 'Photography', 'Gardening'","Hi my name is Carol and my Interests are History, Books, Science, Photography, and Gardening",College Point,United States
69974,Sam Ingraham,Male,1996-09-24,'Beauty',Hi my name is Sam and my Interests are Beauty,Foley,United States
69979,Wilfred Bentley,Male,2004-07-17,"'Travel', 'Photography'",Hi my name is Wilfred and my Interests are Travel and Photography,Toms River,United States
69980,Rebecca Hatfield,Female,1995-07-18,"'History', 'Finance and investments', 'Business and entrepreneurship', 'Art', 'DIY and crafts'","Hi my name is Rebecca and my Interests are History, Finance and investments, Business and entrepreneurship, Art, and DIY and crafts",Chillum,United States
69990,Laura Granado,Male,1968-05-26,"'Art', 'Travel', 'Food and dining', 'Cars and automobiles'","Hi my name is Laura and my Interests are Art, Travel, Food and dining, and Cars and automobiles",Bethlehem,United States
69991,Glenn Tilley,Female,1993-07-10,"'Business and entrepreneurship', 'Social causes and activism'",Hi my name is Glenn and my Interests are Business and entrepreneurship and Social causes and activism,Commerce City,United States
70007,Eileen Morales,Male,1955-05-25,'Photography',Hi my name is Eileen and my Interests are Photography,Evans,United States
70042,Janice Fleming,Female,2003-04-07,'Politics',Hi my name is Janice and my Interests are Politics,Mesquite,United States
70043,Will Clemmons,Female,1959-07-24,"'Travel', 'Movies', 'Cooking'","Hi my name is Will and my Interests are Travel, Movies, and Cooking",Bethpage,United States
70061,Ashley Ledbetter,Female,1989-10-25,"'Art', 'Food and dining', 'Movies'","Hi my name is Ashley and my Interests are Art, Food and dining, and Movies",Pittsburg,United States
70065,Scott Cooper,Female,1997-10-24,"'DIY and crafts', 'Books', 'Sports', 'Photography', 'Beauty'","Hi my name is Scott and my Interests are DIY and crafts, Books, Sports, Photography, and Beauty",Alum Rock,United States
70067,Sylvie Li,Male,1989-12-02,"'Beauty', 'Sports', 'DIY and crafts', 'Finance and investments', 'Fashion'","Hi my name is Sylvie and my Interests are Beauty, Sports, DIY and crafts, Finance and investments, and Fashion",Bellevue,United States
70082,Helen Donoghue,Male,1987-06-27,'Movies',Hi my name is Helen and my Interests are Movies,Enfield,United States
70087,Todd Holman,Male,1958-05-29,'Technology',Hi my name is Todd and my Interests are Technology,Keizer,United States
70107,Yvonne Callahan,Female,1961-03-18,"'Travel', 'Gaming', 'Sports', 'Finance and investments'","Hi my name is Yvonne and my Interests are Travel, Gaming, Sports, and Finance and investments",The Villages,United States
70109,Barbra Glenn,Female,1970-07-13,"'Health and wellness', 'Gardening', 'History', 'Fitness', 'Food and dining'","Hi my name is Barbra and my Interests are Health and wellness, Gardening, History, Fitness, and Food and dining",Culpeper,United States
70116,William Keyes,Female,1969-01-28,"'Cooking', 'Fashion', 'Beauty', 'Pets', 'Science'","Hi my name is William and my Interests are Cooking, Fashion, Beauty, Pets, and Science",Meadowbrook,United States
70122,John Pinion,Female,1983-12-16,"'Books', 'Cars and automobiles', 'Gardening', 'Books'","Hi my name is John and my Interests are Books, Cars and automobiles, Gardening, and Books",Murfreesboro,United States
70128,Larry Chong,Female,1967-09-03,'Science',Hi my name is Larry and my Interests are Science,Peachtree Corners,United States
70143,Carl Mckinney,Male,1956-11-07,"'History', 'Cooking'",Hi my name is Carl and my Interests are History and Cooking,Soledad,United States
70145,Marie Bild,Female,1955-05-13,"'Fashion', 'Finance and investments', 'Technology', 'DIY and crafts', 'Health and wellness'","Hi my name is Marie and my Interests are Fashion, Finance and investments, Technology, DIY and crafts, and Health and wellness",Benton,United States
70148,Rita Williams,Male,1955-10-30,'Science',Hi my name is Rita and my Interests are Science,Ventura,United States
70151,Willard Campbell,Male,1977-08-21,"'Outdoor activities', 'Cooking'",Hi my name is Willard and my Interests are Outdoor activities and Cooking,Huntington,United States
70153,Jessica Paullin,Male,1988-09-09,"'Pets', 'Politics', 'Photography', 'Travel'","Hi my name is Jessica and my Interests are Pets, Politics, Photography, and Travel",Marshfield,United States
70162,Frank Desir,Female,1974-06-22,"'Health and wellness', 'Social causes and activism'",Hi my name is Frank and my Interests are Health and wellness and Social causes and activism,Rahway,United States
70169,Mary Toadvine,Male,1961-02-08,"'Gaming', 'Beauty', 'Nature', 'Food and dining'","Hi my name is Mary and my Interests are Gaming, Beauty, Nature, and Food and dining",Nutley,United States
70183,Neil Griffin,Male,1976-01-17,"'Cooking', 'Beauty'",Hi my name is Neil and my Interests are Cooking and Beauty,Franklin,United States
70196,Paul Steger,Female,1995-03-25,"'Social causes and activism', 'Travel', 'History'","Hi my name is Paul and my Interests are Social causes and activism, Travel, and History",Saint Andrews,United States
70197,Margaret Kassner,Female,1977-12-20,"'DIY and crafts', 'Movies'",Hi my name is Margaret and my Interests are DIY and crafts and Movies,Hudson,United States
70198,Jeremy Kinser,Female,1960-06-27,"'Beauty', 'DIY and crafts', 'Books', 'Music', 'Business and entrepreneurship'","Hi my name is Jeremy and my Interests are Beauty, DIY and crafts, Books, Music, and Business and entrepreneurship",Greensboro,United States
70200,Gonzalo Rodriquez,Female,1997-11-30,"'Fashion', 'Fitness', 'Health and wellness', 'Business and entrepreneurship'","Hi my name is Gonzalo and my Interests are Fashion, Fitness, Health and wellness, and Business and entrepreneurship",Lindenwold,United States
70202,Bruce Mobley,Male,1975-04-24,"'Business and entrepreneurship', 'Music', 'Pets'","Hi my name is Bruce and my Interests are Business and entrepreneurship, Music, and Pets",Colton,United States
70225,Matthew Davis,Male,1979-02-15,"'Cars and automobiles', 'Gaming'",Hi my name is Matthew and my Interests are Cars and automobiles and Gaming,Santa Clarita,United States
70232,Mario Mckinney,Female,1974-10-09,'Politics',Hi my name is Mario and my Interests are Politics,Plattsburgh,United States
70235,Lauren Newton,Male,1977-07-09,"'Social causes and activism', 'Gardening', 'Politics', 'Parenting and family'","Hi my name is Lauren and my Interests are Social causes and activism, Gardening, Politics, and Parenting and family",Bethel Park,United States
70244,Rachel Sanchez,Female,1990-07-09,'Pets',Hi my name is Rachel and my Interests are Pets,Lancaster,United States
70257,Bobbie Dewispelaere,Male,1978-01-23,"'Sports', 'Gardening', 'Finance and investments', 'Pets', 'Gardening'","Hi my name is Bobbie and my Interests are Sports, Gardening, Finance and investments, Pets, and Gardening",Pittsburg,United States
70259,Lyle Wagner,Male,1992-12-03,"'Cars and automobiles', 'Outdoor activities', 'Health and wellness', 'History', 'DIY and crafts'","Hi my name is Lyle and my Interests are Cars and automobiles, Outdoor activities, Health and wellness, History, and DIY and crafts",Valley Stream,United States
70282,Pamela Stockbridge,Male,1962-10-06,'Fashion',Hi my name is Pamela and my Interests are Fashion,Daytona Beach,United States
70285,Georgine Fitzpatrick,Female,1965-01-16,'DIY and crafts',Hi my name is Georgine and my Interests are DIY and crafts,Isla Vista,United States
70291,Troy Blakney,Female,1989-08-14,"'Finance and investments', 'Politics'",Hi my name is Troy and my Interests are Finance and investments and Politics,Florin,United States
70307,Shirley Eaddy,Male,1969-01-08,"'Cars and automobiles', 'Travel'",Hi my name is Shirley and my Interests are Cars and automobiles and Travel,Dyer,United States
70316,Russell Conner,Female,1980-03-22,"'Technology', 'Art', 'Business and entrepreneurship', 'Parenting and family'","Hi my name is Russell and my Interests are Technology, Art, Business and entrepreneurship, and Parenting and family",Estelle,United States
70317,Jose Gonzales,Female,1981-11-25,"'Social causes and activism', 'Health and wellness', 'Health and wellness', 'Cars and automobiles', 'Fashion'","Hi my name is Jose and my Interests are Social causes and activism, Health and wellness, Health and wellness, Cars and automobiles, and Fashion",Novato,United States
70326,Julian Richardson,Female,1987-08-10,"'Photography', 'Fashion', 'Food and dining'","Hi my name is Julian and my Interests are Photography, Fashion, and Food and dining",West Lynchburg,United States
70329,Lupe Roe,Male,1963-04-10,'Movies',Hi my name is Lupe and my Interests are Movies,Fairfield,United States
70330,Anita Seville,Female,1980-09-15,"'DIY and crafts', 'Cooking'",Hi my name is Anita and my Interests are DIY and crafts and Cooking,Long Beach,United States
70334,James Darden,Male,1972-08-13,"'Art', 'Cooking', 'Movies', 'Fashion', 'Politics'","Hi my name is James and my Interests are Art, Cooking, Movies, Fashion, and Politics",Quincy,United States
70340,Jeffrey Carr,Female,1984-04-07,'Business and entrepreneurship',Hi my name is Jeffrey and my Interests are Business and entrepreneurship,College Point,United States
70381,Annette Petersen,Female,1992-10-17,'DIY and crafts',Hi my name is Annette and my Interests are DIY and crafts,Elmont,United States
70384,Richard Davidson,Male,1987-10-13,"'DIY and crafts', 'Cars and automobiles'",Hi my name is Richard and my Interests are DIY and crafts and Cars and automobiles,Mariners Harbor,United States
70387,Victor Aguirre,Male,1981-09-08,"'Movies', 'Cooking', 'Fashion'","Hi my name is Victor and my Interests are Movies, Cooking, and Fashion",Port Chester,United States
70407,Ethel Jenkins,Female,1988-05-03,"'Music', 'Finance and investments'",Hi my name is Ethel and my Interests are Music and Finance and investments,Perrysburg,United States
70408,Cheryll Carlisle,Female,1996-06-08,"'Music', 'Food and dining', 'Social causes and activism', 'Gaming', 'Politics'","Hi my name is Cheryll and my Interests are Music, Food and dining, Social causes and activism, Gaming, and Politics",Arnold,United States
70419,Bridget Valine,Female,1989-11-09,"'Food and dining', 'Books', 'Movies', 'Gardening'","Hi my name is Bridget and my Interests are Food and dining, Books, Movies, and Gardening",Huntington Beach,United States
70446,Vicky Burnette,Female,1983-04-06,"'Gardening', 'Parenting and family', 'Education and learning', 'Food and dining'","Hi my name is Vicky and my Interests are Gardening, Parenting and family, Education and learning, and Food and dining",Henderson,United States
